name,timestamp,likes,isretweet,isreply,text,retweets,replies
Chamath,1611854066,146521,false,false,"In moments of uncertainty, when courage and strength are required, you find out who the true corporatist scumbags are.",24710,4475
Chamath,1615050665,6513,false,true,"Find a way to make sure you are comfortable with what you own and if not, don’t be afraid to make changes. Prices are temporary but your peace of mind should not be.

If all else fails, remember the Persian adage: “This too shall pass.”

Good luck to everyone. ❤️❤️",370,397
Chamath,1615050665,3170,false,true,"Anyways, the point is that this stuff is hard and I, like you, am not perfect and trying to learn, be resilient and keep fighting. 

Markets, in the near term, are volatile and unforgiving but they ultimately always direct gains to valuable companies doing valuable things.",176,113
Chamath,1615050665,2010,false,true,"3) I freed up some capital by selling some shares in $SPCE so I can keep investing at scale without impacting my pace and strategic view. I hated to do it but my balance sheet shrank by almost $2B this week. 🥺

NB: I have not sold any shares of any other SPAC I’ve launched.",140,188
Chamath,1615050665,2083,false,true,2) I re-questioned my goals and concluded my strategic view is still right: that inequality and climate change investments are a once in a lifetime opportunity to make hundreds of billions of dollars AND do the right thing.,146,97
Chamath,1615050665,1265,false,true,"ii) I looked at my relative performance vs the S&amp;P500 - 3.6% vs 2.3% = 56% above the benchmark.  I’m no huge fan of being up 3.6% but right now I need to find confidence in this.

iii) I looked at my portfolio and remodeled everything I’m invested in. I’m still proud of it all.",58,169
Chamath,1615050664,1278,false,true,"1. The first thing I tried to do yesterday was take a step back and try to see the bigger picture:

i) I looked at March-2020 as a guide and saw that by the end of March-2020, the markets were down 20% but still found a way to fight back. What’s the same? Different?",62,71
Chamath,1615050664,8191,false,false,It’s been a super tough week for me and I’m sure a super tough week for some of you as well. Here is how I’m doing after Friday and what I’ve learned... https://t.co/fX5YHdqBv6,892,1113
Chamath,1614998722,1765,false,false,"Pod up!!

We took a week off for a small Bestie surgery which is behind us and sooooo we’re back!",92,367
Chamath,1614792673,5288,false,false,"It’s now $AAPL + $GOOG vs $FB. 

My short is paying off...

https://t.co/lJqn4zRnPn",628,858
Chamath,1614736408,13700,false,false,"Here’s a simple way to solve the minimum wage issue:

A company pays into a labor credit system based on its size: Amazon pays a lot, the local store pays nothing. 

Use the credits to normalize things so that everyone is guaranteed a high minimum wage no matter where they work.",1328,2176
Chamath,1614704466,5039,false,false,"Simple idea: A marketplace where brands post advertising they want done and prices they will pay on a sliding scale of Followers:Likes, perhaps by platform. 

Anyone can then redeem these offers to make ads for products they care about. 

If you fuck around, you get kicked out.",253,804
Chamath,1614625493,846,false,true,"What will happen *when* a business owner refuses to serve someone who can't/won't prove they are vaccinated? 

When it was an issue of gay rights, @SCOTUS sided with the business owner's right to refuse them.

https://t.co/9P5n7ePOlo",93,303
Chamath,1614621575,4116,false,false,"A Biological Patriot Act is coming.

NYC, Europe and many others will soon require proof of vaccination.

Anti-vaxxer’s will have a difficult choice: get vaccinated or get discriminated.

https://t.co/T4AyX5BFec",812,1097
Chamath,1614570869,21700,false,false,"The faster we vaccinate, the quicker we prevent the virus from mutating to a version that existing vaccines DON’T treat. 

So stop virtue signaling with these dumb vaccination criteria and start mass vaccination programs. NOW!!",2146,1240
